Pods — Custom Content Types and Fields,https://ru.wordpress.org/plugins/pods/,"Pods — это платформа для создания, управления и развертывания настраиваемых типов контента и полей для любого проекта.",100 000+ активных установок,6.8.2
"EmbedPress – PDF Embedder, Embed PDF 3D FlipBook, Social Feeds, Google Docs, Vimeo, Wistia, YouTube Videos, Maps & Upload PDF Documents",https://ru.wordpress.org/plugins/embedpress/,"EmbedPress lets you embed videos, pages, social feeds, embed PDF 3D flipbooks & other content on WordPress without coding & enhance storytelling.",100 000+ активных установок,6.8.2
Social Значки & Sharing Buttons by WPZOOM,https://ru.wordpress.org/plugins/social-icons-widget-by-wpzoom/,Add social media icons and sharing buttons to your website! Social Значки & Sharing Buttons includes 400+ icons and customizable sharing buttons.,100 000+ активных установок,6.8.2
Hustle — Free Popup Builder & Optin Plugin for Email Marketing & Lead Generation Popups,https://ru.wordpress.org/plugins/wordpress-popup/,"Grow your audience and boost conversions with Hustle. Create beautiful popups, slide-ins and lead gen forms for WordPress. No coding needed.",100 000+ активных установок,6.8.2
Event Tickets and Registration,https://ru.wordpress.org/plugins/event-tickets/,Event Tickets позволяет вашим посетителям регистрироваться и покупать билеты на мероприятия на вашем сайте. Также работает с Events Calendar (календарь мероприятий).,90 000+ активных установок,6.8.2
Web Stories,https://ru.wordpress.org/plugins/web-stories/,"Web Stories — это визуальные истории для вашего сайта с быстрой загрузкой и полноэкранным режимом, погружающие ваших читателей в насышенный контент ваших историй.",90 000+ активных установок,6.8.2
"Superb Addons: Blocks, Patterns & Theme Designer",https://ru.wordpress.org/plugins/superb-blocks/,"Create beautiful WordPress websites easily with 10+ blocks, 200+ patterns, 100+ pre-built pages, animations and Theme Designer. No coding needed!",70 000+ активных установок,6.8.2
Site Reviews,https://ru.wordpress.org/plugins/site-reviews/,"Site Reviews is a complete review management solution for your website that is designed to work in a similar way to Amazon, Tripadvisor, and Yelp.",70 000+ активных установок,6.8.2
Qi Blocks,https://ru.wordpress.org/plugins/qi-blocks/,Qi Blocks is the largest collection of Gutenberg blocks developed by Qode Interactive.,60 000+ активных установок,6.8.2
Getwid —  Блоки Gutenberg,https://ru.wordpress.org/plugins/getwid/,"40+ блоков для редактора Gutenberg, а также несколько готовых бесплатных шаблонов-блоков для редактора блоков WordPress.",50 000+ активных установок,6.8.2
Ultimate Blocks – 25+ Gutenberg Blocks for Block Editor,https://ru.wordpress.org/plugins/ultimate-blocks/,Create Better Content With The Block Editor. Custom Blocks for Bloggers and Content Marketers.,50 000+ активных установок,6.8.2
"User Profile Builder — Beautiful User Registration Forms, User Profiles & User Role Editor",https://ru.wordpress.org/plugins/profile-builder/,"Powerful user profile plugin to create front-end user registration forms, login & user profile forms. Includes user role editor & content restriction.",50 000+ активных установок,6.8.2
WP Recipe Maker,https://ru.wordpress.org/plugins/wp-recipe-maker/,Простой и удобный плагин рецептов для всех. Автоматические метаданные JSON-LD метаданные для еды и рецептов улучшат ваше SEO!,50 000+ активных установок,6.8.2
Booking Calendar,https://ru.wordpress.org/plugins/booking/,"Original ""Booking Calendar"" plugin. Easily manage full-day bookings, time-slot appointments, or events in our all-in-one, outstanding booking system.",50 000+ активных установок,6.8.2
User Profile Picture,https://ru.wordpress.org/plugins/metronet-profile-picture/,Установите пользовательское изображение профиля (аватар) для пользователя с помощью стандартного инструмента загрузки мультимедиа WordPress.,50 000+ активных установок,6.6.3
"Embed Plus for YouTube Gallery, Livestream and Lazy Loading with Facades",https://ru.wordpress.org/plugins/youtube-embed-plus/,"A multi-featured plugin to embed YouTube in WordPress. Embed a video, YouTube channel gallery, playlist, or YouTube livestream. Defer JavaScript too!",100 000+ активных установок,6.8.2
GiveWP — Платформа для пожертвований и фандрайзинга,https://ru.wordpress.org/plugins/give/,"Принимайте пожертвования и начинайте сбор средств с помощью GiveWP, плагина для пожертвований WordPress с самым высоким рейтингом для онлайн пожертвований.",100 000+ активных установок,6.8.2
"Feeds for YouTube (плагин для видео, канала и галереи YouTube)",https://ru.wordpress.org/plugins/feeds-for-youtube/,Плагин Feeds for YouTube позволяет отображать настраиваемые ленты YouTube с любого канала YouTube.,100 000+ активных установок,6.8.2
Schema & Structured Data for WP & AMP,https://ru.wordpress.org/plugins/schema-and-structured-data-for-wp/,Schema & Structured Data adds Google Rich Snippets markup according to Schema.org guidelines to structure your site for SEO.,100 000+ активных установок,6.8.2
LuckyWP Table of Contents,https://ru.wordpress.org/plugins/luckywp-table-of-contents/,"Создаёт SEO-дружественное содержание для ваших постов/страниц. Работает автоматически или вручную (через шорткод, Gutenberg-блок или виджет).",100 000+ активных установок,6.7.3
Pods — Custom Content Types and Fields,https://ru.wordpress.org/plugins/pods/,"Pods — это платформа для создания, управления и развертывания настраиваемых типов контента и полей для любого проекта.",100 000+ активных установок,6.8.2
"EmbedPress – PDF Embedder, Embed PDF 3D FlipBook, Social Feeds, Google Docs, Vimeo, Wistia, YouTube Videos, Maps & Upload PDF Documents",https://ru.wordpress.org/plugins/embedpress/,"EmbedPress lets you embed videos, pages, social feeds, embed PDF 3D flipbooks & other content on WordPress without coding & enhance storytelling.",100 000+ активных установок,6.8.2
Social Значки & Sharing Buttons by WPZOOM,https://ru.wordpress.org/plugins/social-icons-widget-by-wpzoom/,Add social media icons and sharing buttons to your website! Social Значки & Sharing Buttons includes 400+ icons and customizable sharing buttons.,100 000+ активных установок,6.8.2
Hustle — Free Popup Builder & Optin Plugin for Email Marketing & Lead Generation Popups,https://ru.wordpress.org/plugins/wordpress-popup/,"Grow your audience and boost conversions with Hustle. Create beautiful popups, slide-ins and lead gen forms for WordPress. No coding needed.",100 000+ активных установок,6.8.2
Event Tickets and Registration,https://ru.wordpress.org/plugins/event-tickets/,Event Tickets позволяет вашим посетителям регистрироваться и покупать билеты на мероприятия на вашем сайте. Также работает с Events Calendar (календарь мероприятий).,90 000+ активных установок,6.8.2
Web Stories,https://ru.wordpress.org/plugins/web-stories/,"Web Stories — это визуальные истории для вашего сайта с быстрой загрузкой и полноэкранным режимом, погружающие ваших читателей в насышенный контент ваших историй.",90 000+ активных установок,6.8.2
"Superb Addons: Blocks, Patterns & Theme Designer",https://ru.wordpress.org/plugins/superb-blocks/,"Create beautiful WordPress websites easily with 10+ blocks, 200+ patterns, 100+ pre-built pages, animations and Theme Designer. No coding needed!",70 000+ активных установок,6.8.2
Site Reviews,https://ru.wordpress.org/plugins/site-reviews/,"Site Reviews is a complete review management solution for your website that is designed to work in a similar way to Amazon, Tripadvisor, and Yelp.",70 000+ активных установок,6.8.2
Qi Blocks,https://ru.wordpress.org/plugins/qi-blocks/,Qi Blocks is the largest collection of Gutenberg blocks developed by Qode Interactive.,60 000+ активных установок,6.8.2
Getwid —  Блоки Gutenberg,https://ru.wordpress.org/plugins/getwid/,"40+ блоков для редактора Gutenberg, а также несколько готовых бесплатных шаблонов-блоков для редактора блоков WordPress.",50 000+ активных установок,6.8.2
Ultimate Blocks – 25+ Gutenberg Blocks for Block Editor,https://ru.wordpress.org/plugins/ultimate-blocks/,Create Better Content With The Block Editor. Custom Blocks for Bloggers and Content Marketers.,50 000+ активных установок,6.8.2
"User Profile Builder — Beautiful User Registration Forms, User Profiles & User Role Editor",https://ru.wordpress.org/plugins/profile-builder/,"Powerful user profile plugin to create front-end user registration forms, login & user profile forms. Includes user role editor & content restriction.",50 000+ активных установок,6.8.2
WP Recipe Maker,https://ru.wordpress.org/plugins/wp-recipe-maker/,Простой и удобный плагин рецептов для всех. Автоматические метаданные JSON-LD метаданные для еды и рецептов улучшат ваше SEO!,50 000+ активных установок,6.8.2
Booking Calendar,https://ru.wordpress.org/plugins/booking/,"Original ""Booking Calendar"" plugin. Easily manage full-day bookings, time-slot appointments, or events in our all-in-one, outstanding booking system.",50 000+ активных установок,6.8.2
User Profile Picture,https://ru.wordpress.org/plugins/metronet-profile-picture/,Установите пользовательское изображение профиля (аватар) для пользователя с помощью стандартного инструмента загрузки мультимедиа WordPress.,50 000+ активных установок,6.6.3
WP Fusion Lite — Marketing Automation and CRM Integration for WordPress,https://ru.wordpress.org/plugins/wp-fusion-lite/,WP Fusion Lite synchronizes your WordPress users with contact records in your CRM or marketing automation system.,5 000+ активных установок,6.8.2
Product Blocks for WooCommerce,https://ru.wordpress.org/plugins/product-blocks-for-woocommerce/,Product Blocks for WooCommerce helps you create beautiful product display for your products.,5 000+ активных установок,6.7.3
Quiz Cat — WordPress Quiz Plugin,https://ru.wordpress.org/plugins/quiz-cat/,Quiz Cat Lets You Create Beautiful Viral BuzzFeed-style Quizzes That Drive Social Shares & User Engagement. Set It Up In 2 Minutes.,5 000+ активных установок,6.8.2
Social Media Icons — Social Icons Widget,https://ru.wordpress.org/plugins/new-social-media-widget/,"Powerful Social Media plugin for WordPress with customizable icons, sizes, styles, animations, responsive settings, rotate effects & widgets.",5 000+ активных установок,6.8.2
Album Gallery — WordPress Gallery,https://ru.wordpress.org/plugins/new-album-gallery/,"Image album, photo album, video album, content gallery: Simplify photo and video album management with responsive lightbox and settings.",5 000+ активных установок,6.8.2
"Image Gallery — Lightbox Gallery, Responsive Photo Gallery, Masonry Gallery",https://ru.wordpress.org/plugins/new-image-gallery/,"The best WordPress image gallery plugin with responsive design, multiple columns, lightbox preview, portfolio & photo gallery features!",4 000+ активных установок,6.8.2
Drop Shadow Boxes,https://ru.wordpress.org/plugins/drop-shadow-boxes/,Highlight important content on your posts and pages inside a box with a drop shadow.,4 000+ активных установок,6.7.3
Multisite Language Switcher,https://ru.wordpress.org/plugins/multisite-language-switcher/,"A simple, powerful and easy-to-use plugin that will help you to manage multilingual content in a multisite WordPress installation.",4 000+ активных установок,6.8.2
Pricing Table – Responsive & Easy Pricing Table,https://ru.wordpress.org/plugins/abc-pricing-table/,"Create responsive and customizable pricing tables for WordPress with ease. Shortcodes, templates, and mobile-ready.",4 000+ активных установок,6.8.2
Shopping Cart & eCommerce Store,https://ru.wordpress.org/plugins/wp-easycart/,"БЕСПЛАТНЫЙ плагин для WordPress; WordPress Shopping Cart плагин позволяет продавать товары, скачивать, вести сервисное обслуживание, собирать пожертвования, а также имеет много других функций с тех.поддержкой online.",4 000+ активных установок,6.8.2
Easy Image Collage,https://ru.wordpress.org/plugins/easy-image-collage/,Создайте красивые адаптивные коллажи для всех записей и страниц,4 000+ активных установок,6.8.2
Responsive Blocks — WordPress Gutenberg Blocks,https://ru.wordpress.org/plugins/responsive-block-editor-addons/,"Более 50 креативных блоков для создания макетов с богатым содержимым в редакторе Gutenberg.

Используйте профессиональные шаблоны и начальные блоки для создания веб-сайтов …",4 000+ активных установок,6.8.2
Google Maps CP,https://ru.wordpress.org/plugins/codepeople-post-map/,Google Maps CP позволяет привязывать информацию о геолокации к вашим записям и интегрировать ваш блог с Google Maps простым и естественным способом.,4 000+ активных установок,6.8.2
"Paymattic — Secure, Simple Payment & Donation with Subscription Payments, Recurring Donations, Customer Management",https://ru.wordpress.org/plugins/wp-payment-form/,"Create payment form, donate button to accept payments and donations. Manage subscription payment, recurring donation with customer/donor management.",4 000+ активных установок,6.8.2
Image Gallery Block,https://ru.wordpress.org/plugins/image-gallery-block/,Произведите впечатление на свою аудиторию красивой галереей изображений с лайтбоксами.,4 000+ активных установок,6.6.3
Custom Related Posts,https://ru.wordpress.org/plugins/custom-related-posts/,Manual related posts without slowing down your website!,4 000+ активных установок,6.8.2
CP Media Player — Audio Player and Video Player,https://ru.wordpress.org/plugins/audio-and-video-player/,"CP Media Player — Audio and Video Player supported by major browsers, such as IE, Firefox, Opera, Safari, Chrome, and mobile devices: iPhone, iPad, An …",4 000+ активных установок,6.8.2
"Heroic Glossary — Block for building Glossaries, Dictionaries and more",https://ru.wordpress.org/plugins/heroic-glossary/,The best WordPress glossary builder plugin to create and manage your own glossary of terms.,4 000+ активных установок,6.7.3
Chartify — WordPress Chart Plugin,https://ru.wordpress.org/plugins/chart-builder/,Chartify is a powerful WordPress Chart Builder Plugin that will help you to create WordPress Graphs & Charts easily and quickly.,3 000+ активных установок,6.8.2
Gutenberg Block for WooCommerce Product Table,https://ru.wordpress.org/plugins/block-for-woo-product-table/,A WordPress editor block which implements the options found in the WooCommerce Product Table shortcode,3 000+ активных установок,6.7.3
Browser Screenshots,https://ru.wordpress.org/plugins/browser-shots/,Автоматизируйте процесс создания скриншотов веб-сайтов.,3 000+ активных установок,6.5.0
Tag Groups is the Advanced Way to Display Your Taxonomy Terms,https://ru.wordpress.org/plugins/tag-groups/,"Tag Groups allows you to organize your WordPress taxonomy terms and show them in clouds, tabs, accordions, tables, lists and much more.",3 000+ активных установок,6.7.3
Content Slider Block – Slide Through Text or Media Content,https://ru.wordpress.org/plugins/content-slider-block/,Power up your website with the Content Slider Block plugin. Easily create professional sliders using our new block editor integration!,3 000+ активных установок,6.8.2
"Slider Hero with Video Background, Animation",https://ru.wordpress.org/plugins/slider-hero/,"Hero Slider with Youtube Video Background & Animation Effects. Adverts, Text Carousels, Animated Header — Elementor Slider Widget & Gutenberg",3 000+ активных установок,6.8.2
"Media Slider — фотослайдер, видеослайдер, слайдер ссылок, карусельное слайд-шоу",https://ru.wordpress.org/plugins/media-slider/,"Amazing & easy-to-use WordPress slider plugin. Create responsive image, video, link sliders, thumbnails, carousels & autoplay with ease!",3 000+ активных установок,6.8.2
Algori Video and Image Slider,https://ru.wordpress.org/plugins/algori-image-video-slider/,"Algori Video and Image Slider это плагинов блоков Gutenberg, который позволяет легко добавлять слайдеры видео и изображений на ваш сайт.",3 000+ активных установок,6.0.10
Elfsight Blocks,https://ru.wordpress.org/plugins/elfsight-blocks/,Custom Gutenberg Blocks to embed the Elfsight Widgets.,3 000+ активных установок,6.5.6
Forms for Mailchimp by Optin Cat — Grow Your MailChimp List,https://ru.wordpress.org/plugins/mailchimp-wp/,"Forms for Mailchimp by Optin Cat helps you grow your MailChimp list. Create popups, inline forms, sidebar widgets & more.",3 000+ активных установок,6.8.2
Email Marketing by EmailOctopus,https://ru.wordpress.org/plugins/emailoctopus/,Official plugin. Allows you to add EmailOctopus subscriber forms to your WordPress site.,3 000+ активных установок,6.8.2
FAQ Block For Gutenberg,https://ru.wordpress.org/plugins/faq-block-for-gutenberg/,Этот плагин обеспечивает быстрый и простой способ добавить блок FAQ с помощью визуального редактора Gutenberg.,2 000+ активных установок,6.7.3
"Modal Popup Box — Popup Builder, Show Offers And News in Popup",https://ru.wordpress.org/plugins/modal-popup-box/,"Modal popup box embed anything like image, YouTube & Vimeo videos, image gallery, slider, coupon, offers, plugin shortcodes, forms.",2 000+ активных установок,6.8.2
JVM Gutenberg Rich Text Icons,https://ru.wordpress.org/plugins/jvm-rich-text-icons/,Добавляйте значки Font Awesome или значки из пользовательского набора значков в поля форматированного текста в любом месте редактора блоков Gutenberg!,2 000+ активных установок,6.6.3
Post Layouts for Gutenberg,https://ru.wordpress.org/plugins/post-layouts/,A beautiful post layouts block to showcase your posts in grid and list layout with multiple templates availability.,2 000+ активных установок,6.8.2
"Slider Responsive Slideshow — Image slider, Gallery slideshow",https://ru.wordpress.org/plugins/slider-responsive-slideshow/,"Responsive slider plugin for your WordPres website. Carousel, Responsive Image Slider, Photo slider, Slider Gallery.",2 000+ активных установок,6.8.2
Grids: Layout builder for WordPress,https://ru.wordpress.org/plugins/grids/,"The most advanced page and layout builder for Gutenberg and the new Block Editor, with columns, rows and responsive controls.",2 000+ активных установок,6.4.6
Super Web Share — Native Social Sharing Button,https://ru.wordpress.org/plugins/super-web-share/,"Super Web Share helps you easily add a native share prompt to your website, allowing you to share a page or post in less than a minute.",2 000+ активных установок,6.8.2
Social Media Feed – Display Your Social Gallery on WordPress,https://ru.wordpress.org/plugins/wp-instagram-feed-awplife/,"Display a responsive and customizable Instagram feed gallery on your WordPress site using access token authentication. Supports shortcode, lightbox, l …",2 000+ активных установок,6.8.2
KaTeX,https://ru.wordpress.org/plugins/katex/,Используйте быстрейшую математическую библиотеку для набора формул на вашем сайте.,2 000+ активных установок,6.8.2
"Animated Live Wall — Photo Animation, Feed Gallery Image Change Animation",https://ru.wordpress.org/plugins/animated-live-wall/,"Animated live wall gallery creates a dynamic photo wall with animated blocks from Instagram, Flickr, or uploaded media.",2 000+ активных установок,6.8.2
YITH Slider for page builders,https://ru.wordpress.org/plugins/yith-slider-for-page-builders/,"""YITH Slider for page Builders"" добавит на ваш сайт классные блочно-ориентированные слайдеры. Работает с редактором блоков Gutenberg.",2 000+ активных установок,6.4.6
"Groundhogg — CRM, Newsletters, and Marketing Automation",https://ru.wordpress.org/plugins/groundhogg/,"Groundhogg is the best WordPress CRM & Marketing Automation plugin. Create flows, email campaigns, and have a CRM all within your WordPress site.",2 000+ активных установок,6.8.2
Anchor Block,https://ru.wordpress.org/plugins/anchor-block/,Anchor Block let you generate internal link to any section of your Gutenberg pages.,2 000+ активных установок,6.8.2
Organic Profile Block,https://ru.wordpress.org/plugins/organic-profile-block/,"Organic Profile Block — это пользовательский блок для редактора содержимого Gutenberg. Он выводит карточку-профиль с изображением, именем, названием, биографией и подобным&Hellip;",2 000+ активных установок,5.7.13
CodeMirror Blocks,https://ru.wordpress.org/plugins/wp-codemirror-block/,CodeMirror Blocks is useful for tutorial site where display formatted (highlighted) code block. With support of 100+ Language/Mode and 56 Themes.,2 000+ активных установок,6.5.6
Premium Blocks — Gutenberg Blocks for WordPress,https://ru.wordpress.org/plugins/premium-blocks-for-gutenberg/,Enhance the functionality and design capabilities of the Gutenberg editor using a batch of well-developed Gutenberg blocks and features that helps bui …,2 000+ активных установок,6.8.2
Email Marketing Plugin — WP Email Capture,https://ru.wordpress.org/plugins/wp-email-capture/,Double opt-in form for building your email list. Define landing pages to distribute your ebooks & software.,2 000+ активных установок,6.8.2
Animated Blocks on Scroll,https://ru.wordpress.org/plugins/animated-blocks/,Add scroll based animations to WordPress Gutenberg blocks.,2 000+ активных установок,6.4.6
Conditional Blocks — Advanced Content Visibility Control for WordPress,https://ru.wordpress.org/plugins/conditional-blocks/,"Easily show/hide WordPress blocks & widgets with powerful, no-code display logic. Perfect for restricting content. Explore advanced scheduling, Ge …",2 000+ активных установок,6.8.2
Gosign — Contact Person Box Block,https://ru.wordpress.org/plugins/gosign-contact-person-box-block/,"This plugin enables you to customize the contact person box block with title, discription phone number and many other options.",2 000+ активных установок,6.0.10
Photo Gallery by Ays- адаптивный галерея изображений,https://ru.wordpress.org/plugins/gallery-photo-gallery/,Photo Gallery — это классный адаптивный плагин галереи изображений с красивыми видами,2 000+ активных установок,6.8.2
Call To Action Customizable Block,https://ru.wordpress.org/plugins/call-to-action-customizable-block/,Easily add customizable call to action blocks in your posts and pages with the Call To Action Customizable Block for Gutenberg.,1 000+ активных установок,6.8.2
Appointment Booking Calendar,https://ru.wordpress.org/plugins/appointment-booking-calendar/,Календарь записи на прием — это календарь назначений для приема онлайн-заказов из набора доступных временных интервалов в календаре.,1 000+ активных установок,6.8.2
Gosign — Background Container Block,https://ru.wordpress.org/plugins/gosign-background-container/,This plugin creates a background container which holds all kinds of elements with 40+ background options in WordPress 5 (Codename: Gutenberg).,1 000+ активных установок,6.0.10
AinoBlocks — Gutenberg Website Builder Blocks,https://ru.wordpress.org/plugins/aino-blocks/,A collection of blocks for the Gutenberg block editor to build professional WordPress websites.,1 000+ активных установок,6.1.8
Syntax-highlighting Code Block (with Server-side Rendering),https://ru.wordpress.org/plugins/syntax-highlighting-code-block/,"Extending the Code block with syntax highlighting rendered on the server, thus being AMP-compatible and having faster frontend performance.",1 000+ активных установок,6.8.2
Gosign — Gallery box Block,https://ru.wordpress.org/plugins/gosign-gallery-box-block/,"Блок для создания галереи в редакторе блоков, опционально поддерживает предпросмотр изображений в Lightbox, Lightbox, быстрое создание галареи, миниатюры и другие возможности.",1 000+ активных установок,6.0.10
Music Player for WooCommerce,https://ru.wordpress.org/plugins/music-player-for-woocommerce/,Music Player for WooCommerce includes the MediaElement.js music player in the pages of the products with audio files associated.,1 000+ активных установок,6.8.2
Gutenberg Blocks — Unlimited blocks For Gutenberg,https://ru.wordpress.org/plugins/unlimited-blocks/,Unlimited Blocks: WordPress Gutenberg Blocks is the editor blocks that are used to create content layouts that you can insert onto anywhere on your Wo …,1 000+ активных установок,6.7.3
Simple Definition List Blocks,https://ru.wordpress.org/plugins/simple-definition-list-blocks/,Простой список определений.,1 000+ активных установок,6.4.6
"Testimonial — Customer Feedback, Client Testimonial, Review",https://ru.wordpress.org/plugins/testimonial-maker/,Easy & powerful WordPress testimonial plugin! Create stunning customer testimonial sliders effortlessly. Highly recommended for great reviews!,1 000+ активных установок,6.8.2
Call to Action Block — WPPOOL,https://ru.wordpress.org/plugins/call-to-action-block-wppool/,Add a stunning call to action (CTA) block to your WordPress post or page using 10+ prebuilt call to action layouts for Gutenberg.,1 000+ активных установок,6.8.2
Algori Social Share Buttons,https://ru.wordpress.org/plugins/social-share-buttons-lite/,"Algori Social Share Buttons — это блочный плагин Gutenberg, который позволяет добавлять кнопки «Поделиться в социальных сетях» на ваш веб-сайт.",1 000+ активных установок,6.7.3
Countdown Block,https://ru.wordpress.org/plugins/wp-countdown-block/,Create a fear of missing out or urgency on your site or build a coming soon page with Gutenberg Countdown Block.,1 000+ активных установок,5.8.0
Infobox,https://ru.wordpress.org/plugins/infobox/,Deliver your content beautifully to grab attention with an animated Infobox block.,1 000+ активных установок,6.6.3
Di Blocks — Awesome WordPress Blocks for Gutenberg Editor,https://ru.wordpress.org/plugins/di-blocks/,Di Blocks plugin is a collection of awesome blocks for Gutenberg Editor.,1 000+ активных установок,5.6.15
"Video Gallery – YouTube API, Vimeo & Link Gallery",https://ru.wordpress.org/plugins/new-video-gallery/,Видеогалерея Vimeo/YouTube. Плагин позволяет создавать галереи YouTube и Vimeo.,1 000+ активных установок,6.8.2
Avatar Privacy,https://ru.wordpress.org/plugins/avatar-privacy/,Повысьте конфиденциальность ваших пользователей и посетителей с помощью граватара и локальных аватаров.,1 000+ активных установок,6.2.7
"Custom Form Builder, Contact Forms, Payment Forms, Surveys, Polls",https://ru.wordpress.org/plugins/powr-pack/,"The best 60 plugins for WP. Easy contact form plugin, social feed, popup, countdown, and more.",1 000+ активных установок,6.7.3
"Image Optimizer, Resizer and CDN — Sirv",https://ru.wordpress.org/plugins/sirv/,"Serve perfectly optimized images, videos, models and 360 spins. The best WordPress & WooCommerce CDN plugin for media.",1 000+ активных установок,6.8.2
CP Contact Form with PayPal,https://ru.wordpress.org/plugins/cp-contact-form-with-paypal/,"Easily create contact forms with integrated PayPal payments. Accept service payments, orders, and more with a drag-and-drop form builder.",1 000+ активных установок,6.8.2
MathML Block,https://ru.wordpress.org/plugins/mathml-block/,Блок MathML для редактора блоков WordPress (Gutenberg).,1 000+ активных установок,6.8.2
List Last Changes,https://ru.wordpress.org/plugins/list-last-changes/,Отображение списка последних изменений на WordPress-сайте.,1 000+ активных установок,6.8.2
TWST Login Block,https://ru.wordpress.org/plugins/twst-login-block/,Easily insert a log in block into your post.,1 000+ активных установок,5.5.16
Simple Google Calendar Outlook Events Widget,https://ru.wordpress.org/plugins/simple-google-icalendar-widget/,Block widget that displays events from a public google calendar or iCal file.,1 000+ активных установок,6.8.2
Mighty Pros & Cons,https://ru.wordpress.org/plugins/mighty-pros-cons/,"Mighty Pros and Cons — это блок Gutenberg, позволяющий создавать адаптивную и привлекательную таблицу плюсов и минусов на страницах сайта WordPresshellip;",1 000+ активных установок,6.3.6
Event Block,https://ru.wordpress.org/plugins/event/,Быстро создавайте простые карточки мероприятий и приглашения.,1 000+ активных установок,6.4.6
Enhanced AJAX Add to Cart for WooCommerce,https://ru.wordpress.org/plugins/enhanced-ajax-add-to-cart-for-woocommerce/,"Add variable & other products to cart using a lightweight, smart, and flexible Add to Cart button inline with any content, on any page you desire.",1 000+ активных установок,6.5.6
WP Time Slots Booking Form,https://ru.wordpress.org/plugins/wp-time-slots-booking-form/,WP Time Slots Booking Form is a booking calendar that allows users to reserve time slots on specific dates.,1 000+ активных установок,6.8.2
Blocks for Eventbrite,https://ru.wordpress.org/plugins/blocks-for-eventbrite/,Gutenberg blocks that display eventbrite events.,1 000+ активных установок,6.6.3
Omnipress,https://ru.wordpress.org/plugins/omnipress/,"A powerful Gutenberg plugin with pre-built patterns, advanced blocks, and demo sites to speed up website creation using Full Site Editing.",1 000+ активных установок,6.8.2
Lorem Ipsum Block — Placeholders for everyone,https://ru.wordpress.org/plugins/lorem-ipsum-block/,Rapidly prototype your posts and pages with lorem ipsum paragraphs and headings.,600+ активных установок,5.4.0
Donation Block For PayPal,https://ru.wordpress.org/plugins/donations-block/,"Создавайте кнопки пожертвований PayPal, такие какие желаете, легко.",600+ активных установок,6.7.3
Algori 360 Video,https://ru.wordpress.org/plugins/360-video/,Algori 360 Video is a Gutenberg Block Plugin that enables you add interactive 360° videos to your WordPress website.,600+ активных установок,6.7.3
Timeline Blocks for Gutenberg,https://ru.wordpress.org/plugins/timeline-blocks/,A beautiful timeline layout block to showcase your posts in timeline presentation.,500+ активных установок,6.8.2
Gutenberg Blocks — ACF Blocks Suite,https://ru.wordpress.org/plugins/acf-blocks/,Supercharge your Gutenberg editor with high-quality creative Gutenberg Blocks. Ready-to-use ACF Blocks!,500+ активных установок,6.7.3
Animate Blocks,https://ru.wordpress.org/plugins/animate-blocks/,Animate Gutenberg blocks plugin for WordPress.,500+ активных установок,5.1.20
Alert Box Block – Display Custom Alerts and Messages,https://ru.wordpress.org/plugins/alert-box-block/,Display notices/alerts on the page.,500+ активных установок,6.8.2
Schedule Content Block,https://ru.wordpress.org/plugins/schedule-content-block/,Shows or hides contents depending on a specific date and time,400+ активных установок,6.8.2
BigCommerce For WordPress,https://ru.wordpress.org/plugins/bigcommerce/,Scale your ecommerce business with WordPress on the front-end and BigCommerce on the back end. Free up server resources from things like catalog manag …,400+ активных установок,6.7.3
myCred — Gutenberg Blocks,https://ru.wordpress.org/plugins/mycred-blocks/,myCred Gutenberg plugin which allows admin to add myCred shortcode with Gutenberg blocks. Admin can manage myCred shortcodes in the settings of Gutenb …,400+ активных установок,6.8.2
Form Builder CP,https://ru.wordpress.org/plugins/cp-easy-form-builder/,Form Builder CP is a contact form plugin for creating contact forms with a visual form builder and email them.,400+ активных установок,6.8.2
Simple Alert Blocks,https://ru.wordpress.org/plugins/simple-alert-blocks/,Создание простых предупреждений для нового редактора блоков WordPress.,400+ активных установок,6.7.3
RSVPMaker,https://ru.wordpress.org/plugins/rsvpmaker/,Event and email marketing. Register guests and collect payment by PayPal or Stripe. Send invitations and newsletters.,400+ активных установок,6.8.2
Toolbelt,https://ru.wordpress.org/plugins/wp-toolbelt/,"Fast, privacy focused, utilities to improve your website. Includes a Markdown block, spam protection, related posts, cookie banner, and more.",300+ активных установок,6.5.0
Music Store — WordPress eCommerce,https://ru.wordpress.org/plugins/music-store/,"Music Store, online store for selling audio files (Ex. music, speeches, narratives), that supports PayPal, Stripe, Square, and other payment gateways.",300+ активных установок,6.8.2
"Countdown and CountUp, WooCommerce Sales Timer",https://ru.wordpress.org/plugins/countdown-wpdevart-extended/,"Плагин WordPress Countdown and CountUp, WooCommerce Sales Timer — это отличный инструмент. Вы можете легко создавать таймеры обратного и обратного отсчета для WordPress Ваш …",300+ активных установок,6.8.2
Magic Block,https://ru.wordpress.org/plugins/magic-block/,"Registers a container block. It has settings for element, ID, classname, style, and any other attribute.",300+ активных установок,5.7.13
Nelio Compare Images,https://ru.wordpress.org/plugins/nelio-compare-images/,Simple and elegant Gutenberg block to compare two images side by side.,300+ активных установок,6.5.6
SV Block for Twitch,https://ru.wordpress.org/plugins/sv-twitch/,Display Twitch streams with this Gutenberg block. = Team = * Developed and maintenanced by straightvisions GmbH,300+ активных установок,6.5.6
Waves Block,https://ru.wordpress.org/plugins/waves/,Gradients in motion.,300+ активных установок,6.0.10
